#Taxid	Ensembl_protein	Gn	Mean-copy-number
9606	ENSP00000228741	ELK3	7.734
9606	ENSP00000228741	ELK3	7.734
9606	ENSP00000228741	ELK3	7.734
9606	ENSP00000228741	ELK3	7.734
9606	ENSP00000228741	ELK3	7.734
9606	ENSP00000350681	ELK4	13.559
9606	ENSP00000350681	ELK4	13.559
9606	ENSP00000262809	ELL	21.265
9606	ENSP00000262809	ELL	21.265
9606	ENSP00000237853	ELL2	21.692
9606	ENSP00000237853	ELL2	21.692
9606	ENSP00000237853	ELL2	21.692
9606	ENSP00000320346	ELL3	8.137
9606	ENSP00000320346	ELL3	8.137
9606	ENSP00000312185	ELMO1	52.294
9606	ENSP00000312185	ELMO1	52.294
9606	ENSP00000312185	ELMO1	52.294
9606	ENSP00000312185	ELMO1	52.294
9606	ENSP00000312185	ELMO1	52.294
9606	ENSP00000290246	ELMO2	38.048
9606	ENSP00000290246	ELMO2	38.048
9606	ENSP00000290246	ELMO2	38.048
9606	ENSP00000290246	ELMO2	38.048
9606	ENSP00000290246	ELMO2	38.048
9606	ENSP00000290246	ELMO2	38.048
9606	ENSP00000377566	ELMO3	9.978
9606	ENSP00000377566	ELMO3	9.978
9606	ENSP00000377566	ELMO3	9.978
9606	ENSP00000265840	ELMOD1	7.799
9606	ENSP00000265840	ELMOD1	7.799
9606	ENSP00000326342	ELMOD2	50.478
9606	ENSP00000326342	ELMOD2	50.478
9606	ENSP00000326342	ELMOD2	50.478
9606	ENSP00000326342	ELMOD2	50.478
9606	ENSP00000326342	ELMOD2	50.478
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000318264	ELMOD3	3.621
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000252034	ELN	69.318
9606	ENSP00000331302	ELOA2	2.274
9606	ENSP00000395574	ELOA	29.297
9606	ENSP00000395574	ELOA	29.297
9606	ENSP00000409932	ELOA3BP	0.992
9606	ENSP00000409932	ELOA3CP	0.992
9606	ENSP00000468046	ELOA3DP	0.992
9606	ENSP00000328232	ELOA3P	0.992
9606	ENSP00000262306	ELOB	187.835
9606	ENSP00000262306	ELOB	187.835
9606	ENSP00000262306	ELOB	187.835
9606	ENSP00000284811	ELOC	288.573
9606	ENSP00000284811	ELOC	288.573
9606	ENSP00000284811	ELOC	288.573
9606	ENSP00000252445	ELOF1	130.248
9606	ENSP00000252445	ELOF1	130.248
9606	ENSP00000252445	ELOF1	130.248
9606	ENSP00000252445	ELOF1	130.248
9606	ENSP00000361536	ELOVL1	59.948
9606	ENSP00000346693	ELOVL2	11.690
9606	ENSP00000359022	ELOVL3	4.856
9606	ENSP00000358831	ELOVL4	4.552
9606	ENSP00000304736	ELOVL6	10.227
9606	ENSP00000304736	ELOVL6	10.227
9606	ENSP00000304736	ELOVL6	10.227
9606	ENSP00000402634	ELOVL7	48.076
9606	ENSP00000402634	ELOVL7	48.076
9606	ENSP00000402634	ELOVL7	48.076
9606	ENSP00000402634	ELOVL7	48.076
9606	ENSP00000402634	ELOVL7	48.076
9606	ENSP00000363779	ELP1	33.552
9606	ENSP00000363779	ELP1	33.552
9606	ENSP00000363779	ELP1	33.552
9606	ENSP00000414851	ELP2	42.637
9606	ENSP00000414851	ELP2	42.637
9606	ENSP00000414851	ELP2	42.637
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000256398	ELP3	30.884
9606	ENSP00000298937	ELP4	30.524
9606	ENSP00000298937	ELP4	30.524
9606	ENSP00000298937	ELP4	30.524
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000346412	ELP5	44.414
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000296149	ELP6	27.945
9606	ENSP00000340660	ELSPBP1	0.286
9606	ENSP00000340660	ELSPBP1	0.286
9606	ENSP00000340660	ELSPBP1	0.286
9606	ENSP00000340660	ELSPBP1	0.286
9606	ENSP00000302289	EMB	22.940
9606	ENSP00000334037	EMC10	48.375
9606	ENSP00000334037	EMC10	48.375
9606	ENSP00000334037	EMC10	48.375
9606	ENSP00000420608	EMC1	50.074
9606	ENSP00000420608	EMC1	50.074
9606	ENSP00000420608	EMC1	50.074
9606	ENSP00000420608	EMC1	50.074
9606	ENSP00000220853	EMC2	48.437
9606	ENSP00000220853	EMC2	48.437
9606	ENSP00000220853	EMC2	48.437
9606	ENSP00000245046	EMC3	51.074
9606	ENSP00000245046	EMC3	51.074
9606	ENSP00000267750	EMC4	52.123
9606	ENSP00000267750	EMC4	52.123
9606	ENSP00000267750	EMC4	52.123
9606	ENSP00000267750	EMC4	52.123
9606	ENSP00000267750	EMC4	52.123
9606	ENSP00000248378	EMC6	57.106
9606	ENSP00000256545	EMC7	114.856
9606	ENSP00000256545	EMC7	114.856
9606	ENSP00000253457	EMC8	48.140
9606	ENSP00000253457	EMC8	48.140
9606	ENSP00000216799	EMC9	25.037
9606	ENSP00000216799	EMC9	25.037
9606	ENSP00000216799	EMC9	25.037
9606	ENSP00000296420	EMCN	17.749
9606	ENSP00000296420	EMCN	17.749
9606	ENSP00000358857	EMD	193.512
9606	ENSP00000358857	EMD	193.512
9606	ENSP00000376952	EME1	9.710
9606	ENSP00000376952	EME1	9.710
9606	ENSP00000376952	EME1	9.710
9606	ENSP00000303779	EME2	6.967
9606	ENSP00000335481	EMID1	19.357
9606	ENSP00000335481	EMID1	19.357
9606	ENSP00000335481	EMID1	19.357
9606	ENSP00000335481	EMID1	19.357
9606	ENSP00000369677	EMILIN1	213.887
9606	ENSP00000254528	EMILIN2	38.871
9606	ENSP00000332806	EMILIN3	17.850
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000334314	EML1	51.397
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000442365	EML2	62.246
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000378254	EML3	29.144
9606	ENSP00000320663	EML4	79.639
9606	ENSP00000320663	EML4	79.639
9606	ENSP00000451998	EML5	14.219
9606	ENSP00000451998	EML5	14.219
9606	ENSP00000451998	EML5	14.219
9606	ENSP00000348842	EML6	3.152
9606	ENSP00000256951	EMP1	0.074
9606	ENSP00000256951	EMP1	0.074
9606	ENSP00000256951	EMP1	0.074
9606	ENSP00000256951	EMP1	0.074
9606	ENSP00000256951	EMP1	0.074
9606	ENSP00000352540	EMP2	163.605
9606	ENSP00000270221	EMP3	37.822
9606	ENSP00000270221	EMP3	37.822
9606	ENSP00000270221	EMP3	37.822
9606	ENSP00000270221	EMP3	37.822
9606	ENSP00000270221	EMP3	37.822
9606	ENSP00000270221	EMP3	37.822
9606	ENSP00000334130	EMSY	20.082
9606	ENSP00000334130	EMSY	20.082
9606	ENSP00000334130	EMSY	20.082
9606	ENSP00000334130	EMSY	20.082
9606	ENSP00000334130	EMSY	20.082
9606	ENSP00000334130	EMSY	20.082
9606	ENSP00000258106	EMX1	16.505
9606	ENSP00000258106	EMX1	16.505
9606	ENSP00000358202	EMX2	3.530
9606	ENSP00000295206	EN1	6.552
9606	ENSP00000297375	EN2	23.111
9606	ENSP00000355809	ENAH	85.308
9606	ENSP00000379383	ENAM	5.173
9606	ENSP00000306356	ENC1	3.681
9606	ENSP00000306356	ENC1	3.681
9606	ENSP00000278505	ENDOD1	60.651
9606	ENSP00000361725	ENDOG	28.203
9606	ENSP00000397679	ENDOU	129.057
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000429190	ENDOV	5.692
9606	ENSP00000362299	ENG	51.489
9606	ENSP00000362299	ENG	51.489
9606	ENSP00000462333	ENGASE	25.722
9606	ENSP00000462333	ENGASE	25.722
9606	ENSP00000462333	ENGASE	25.722
9606	ENSP00000462333	ENGASE	25.722
9606	ENSP00000382675	ENHO	0.000
9606	ENSP00000243878	ENKD1	9.921
9606	ENSP00000243878	ENKD1	9.921
9606	ENSP00000243878	ENKD1	9.921
9606	ENSP00000331044	ENKUR	4.640
9606	ENSP00000331044	ENKUR	4.640
9606	ENSP00000331044	ENKUR	4.640
9606	ENSP00000331044	ENKUR	4.640
9606	ENSP00000234590	ENO1	3562.054
9606	ENSP00000234590	ENO1	3562.054
9606	ENSP00000229277	ENO2	474.208
9606	ENSP00000229277	ENO2	474.208
9606	ENSP00000229277	ENO2	474.208
9606	ENSP00000229277	ENO2	474.208
9606	ENSP00000229277	ENO2	474.208
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000324105	ENO3	730.589
9606	ENSP00000345555	ENO4	5.583
9606	ENSP00000273920	ENOPH1	134.708
9606	ENSP00000273920	ENOPH1	134.708
9606	ENSP00000273920	ENOPH1	134.708
9606	ENSP00000345974	ENOSF1	32.633
9606	ENSP00000345974	ENOSF1	32.633
9606	ENSP00000345974	ENOSF1	32.633
9606	ENSP00000345974	ENOSF1	32.633
9606	ENSP00000345974	ENOSF1	32.633
9606	ENSP00000345974	ENOSF1	32.633
9606	ENSP00000261488	ENOX1	8.957
9606	ENSP00000337146	ENOX2	6.064
9606	ENSP00000337146	ENOX2	6.064
9606	ENSP00000337146	ENOX2	6.064
9606	ENSP00000265162	ENPEP	45.091
9606	ENSP00000265162	ENPEP	45.091
9606	ENSP00000354238	ENPP1	40.519
9606	ENSP00000354238	ENPP1	40.519
9606	ENSP00000259486	ENPP2	15.825
9606	ENSP00000259486	ENPP2	15.825
9606	ENSP00000350265	ENPP3	9.383
9606	ENSP00000350265	ENPP3	9.383
9606	ENSP00000350265	ENPP3	9.383
9606	ENSP00000318066	ENPP4	22.430
9606	ENSP00000230565	ENPP5	8.577
9606	ENSP00000296741	ENPP6	94.181
9606	ENSP00000296741	ENPP6	94.181
9606	ENSP00000332656	ENPP7	6.602
9606	ENSP00000332656	ENPP7	6.602
9606	ENSP00000341743	ENSA	148.602
9606	ENSP00000317431	ENTHD1	9.253
9606	ENSP00000360250	ENTPD1	102.557
9606	ENSP00000347213	ENTPD2	20.456
9606	ENSP00000301825	ENTPD3	15.152
9606	ENSP00000351520	ENTPD4	11.839
9606	ENSP00000351520	ENTPD4	11.839
9606	ENSP00000351520	ENTPD4	11.839
9606	ENSP00000351520	ENTPD4	11.839
9606	ENSP00000335246	ENTPD5	67.597
9606	ENSP00000335246	ENTPD5	67.597
9606	ENSP00000335246	ENTPD5	67.597
9606	ENSP00000335246	ENTPD5	67.597
9606	ENSP00000335246	ENTPD5	67.597
9606	ENSP00000365840	ENTPD6	31.201
9606	ENSP00000365840	ENTPD6	31.201
9606	ENSP00000365840	ENTPD6	31.201
9606	ENSP00000365840	ENTPD6	31.201
9606	ENSP00000365840	ENTPD6	31.201
9606	ENSP00000359520	ENTPD7	6.703
9606	ENSP00000359520	ENTPD7	6.703
9606	ENSP00000360561	ENTPD8	2.067
9606	ENSP00000360561	ENTPD8	2.067
9606	ENSP00000349929	ENTR1	8.167
9606	ENSP00000429986	ENY2	124.879
9606	ENSP00000429986	ENY2	124.879
9606	ENSP00000429986	ENY2	124.879
9606	ENSP00000429986	ENY2	124.879
9606	ENSP00000429986	ENY2	124.879
9606	ENSP00000295571	EOGT	26.711
9606	ENSP00000295571	EOGT	26.711
9606	ENSP00000295571	EOGT	26.711
9606	ENSP00000295571	EOGT	26.711
9606	ENSP00000420882	EOLA1	0.583
9606	ENSP00000347339	EOLA1	3.913
9606	ENSP00000347339	EOLA1	3.913
9606	ENSP00000347339	EOLA2	3.913
9606	ENSP00000347339	EOLA2	5.983
9606	ENSP00000347339	EOLA2	5.983
9606	ENSP00000347339	EOLA2	5.983
9606	ENSP00000295743	EOMES	2.824
9606	ENSP00000263253	EP300	33.363
9606	ENSP00000374212	EP400	23.591
9606	ENSP00000374212	EP400	23.591
9606	ENSP00000374212	EP400	23.591
9606	ENSP00000374212	EP400	23.591
9606	ENSP00000365812	EP400P1	8.195
9606	ENSP00000263734	EPAS1	9.021
9606	ENSP00000263734	EPAS1	9.021
9606	ENSP00000345259	EPB41	54.980
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000337168	EPB41L1	80.268
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000338481	EPB41L2	154.097
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000341138	EPB41L3	86.067
9606	ENSP00000261486	EPB41L4A	7.172
9606	ENSP00000363694	EPB41L4B	20.410
9606	ENSP00000263713	EPB41L5	32.370
9606	ENSP00000300215	EPB42	36.717
9606	ENSP00000300215	EPB42	36.717
9606	ENSP00000300215	EPB42	36.717
9606	ENSP00000263062	EPC1	19.231
9606	ENSP00000258484	EPC2	19.255
9606	ENSP00000258484	EPC2	19.255
9606	ENSP00000258484	EPC2	19.255
9606	ENSP00000258484	EPC2	19.255
9606	ENSP00000258484	EPC2	19.255
9606	ENSP00000263735	EPCAM	142.882
9606	ENSP00000263735	EPCAM	142.882
9606	ENSP00000263735	EPCAM	142.882
9606	ENSP00000453973	EPDR1	56.012
9606	ENSP00000453973	EPDR1	56.012
9606	ENSP00000282041	EPG5	18.210
9606	ENSP00000282041	EPG5	18.210
9606	ENSP00000282041	EPG5	18.210
9606	ENSP00000282041	EPG5	18.210
9606	ENSP00000282041	EPG5	18.210
9606	ENSP00000330375	EPGN	3.775
9606	ENSP00000362139	EPHA10	2.498
9606	ENSP00000362139	EPHA10	2.498
9606	ENSP00000362139	EPHA10	2.498
9606	ENSP00000362139	EPHA10	2.498
9606	ENSP00000362139	EPHA10	2.498
9606	ENSP00000362139	EPHA10	2.498
9606	ENSP00000275815	EPHA1	8.141
9606	ENSP00000351209	EPHA2	41.359
9606	ENSP00000337451	EPHA3	4.990
9606	ENSP00000337451	EPHA3	4.990
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	11.180
9606	ENSP00000281821	EPHA4	8.150
9606	ENSP00000273854	EPHA5	3.275
9606	ENSP00000273854	EPHA5	3.275
9606	ENSP00000273854	EPHA5	3.275
9606	ENSP00000273854	EPHA5	3.275
9606	ENSP00000273854	EPHA5	3.275
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000374323	EPHA6	2.282
9606	ENSP00000358309	EPHA7	4.465
9606	ENSP00000166244	EPHA8	1.191
9606	ENSP00000381097	EPHB1	3.956
9606	ENSP00000381097	EPHB1	3.956
9606	ENSP00000381097	EPHB1	3.956
9606	ENSP00000381097	EPHB1	3.956
9606	ENSP00000381097	EPHB1	3.956
9606	ENSP00000381097	EPHB1	3.956
9606	ENSP00000363763	EPHB2	14.614
9606	ENSP00000363763	EPHB2	14.614
9606	ENSP00000363763	EPHB2	14.614
9606	ENSP00000332118	EPHB3	5.645
9606	ENSP00000350896	EPHB4	20.628
9606	ENSP00000376684	EPHB6	6.650
9606	ENSP00000376684	EPHB6	6.650
9606	ENSP00000376684	EPHB6	6.650
9606	ENSP00000376684	EPHB6	6.650
9606	ENSP00000376684	EPHB6	6.650
9606	ENSP00000272167	EPHX1	447.518
9606	ENSP00000272167	EPHX1	447.518
9606	ENSP00000272167	EPHX1	447.518
9606	ENSP00000430269	EPHX2	115.110
9606	ENSP00000430269	EPHX2	115.110
9606	ENSP00000430269	EPHX2	115.110
9606	ENSP00000221730	EPHX3	25.352
9606	ENSP00000221730	EPHX3	25.352
9606	ENSP00000359410	EPHX4	8.515
9606	ENSP00000356489	EPM2A	27.228
9606	ENSP00000356489	EPM2A	27.228
9606	ENSP00000406027	EPM2AIP1	39.357
9606	ENSP00000406027	EPM2AIP1	39.357
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000320543	EPN2	24.712
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000268933	EPN3	7.972
9606	ENSP00000252723	EPO	23.164
9606	ENSP00000317905	EPOP	10.597
9606	ENSP00000222139	EPOR	2.558
9606	ENSP00000452085	EPPIN	12.373
9606	ENSP00000452085	EPPIN	12.373
9606	ENSP00000436337	EPPK1	42.020
9606	ENSP00000436337	EPPK1	42.020
9606	ENSP00000355890	EPRS1	262.271
9606	ENSP00000355890	EPRS1	262.271
9606	ENSP00000355890	EPRS1	262.271
9606	ENSP00000360798	EPS15	42.727
9606	ENSP00000360798	EPS15	42.727
9606	ENSP00000248070	EPS15L1	55.372
9606	ENSP00000248070	EPS15L1	55.372
9606	ENSP00000248070	EPS15L1	55.372
9606	ENSP00000248070	EPS15L1	55.372
9606	ENSP00000248070	EPS15L1	55.372
9606	ENSP00000248070	EPS15L1	55.372
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000281172	EPS8	291.109
9606	ENSP00000201647	EPS8L1	14.765
9606	ENSP00000201647	EPS8L1	14.765
9606	ENSP00000201647	EPS8L1	14.765
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000320828	EPS8L2	51.993
9606	ENSP00000358820	EPS8L3	18.570
9606	ENSP00000358820	EPS8L3	18.570
9606	ENSP00000318982	EPSTI1	5.786
9606	ENSP00000318982	EPSTI1	5.786
9606	ENSP00000318982	EPSTI1	5.786
9606	ENSP00000225371	EPX	25.374
9606	ENSP00000261172	EPYC	3.341
9606	ENSP00000261172	EPYC	3.341
9606	ENSP00000369371	EQTN	7.386
9606	ENSP00000254928	ERAL1	34.244
9606	ENSP00000254928	ERAL1	34.244
9606	ENSP00000254928	ERAL1	34.244
9606	ENSP00000254928	ERAL1	34.244
9606	ENSP00000254928	ERAL1	34.244
9606	ENSP00000296754	ERAP1	93.634
9606	ENSP00000296754	ERAP1	93.634
9606	ENSP00000296754	ERAP1	93.634
9606	ENSP00000400376	ERAP2	42.351
9606	ENSP00000400376	ERAP2	42.351
9606	ENSP00000400376	ERAP2	42.351
9606	ENSP00000339136	ERAS	8.532
9606	ENSP00000269571	ERBB2	17.981
9606	ENSP00000269571	ERBB2	17.981
9606	ENSP00000269571	ERBB2	17.981
9606	ENSP00000269571	ERBB2	17.981
9606	ENSP00000269571	ERBB2	17.981
9606	ENSP00000269571	ERBB2	17.981
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000267101	ERBB3	3.789
9606	ENSP00000342235	ERBB4	6.506
9606	ENSP00000342235	ERBB4	6.506
9606	ENSP00000342235	ERBB4	6.506
9606	ENSP00000342235	ERBB4	6.506
9606	ENSP00000370330	ERBIN	20.980
9606	ENSP00000370330	ERBIN	20.980
9606	ENSP00000370330	ERBIN	20.980
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000354158	ERC1	47.298
9606	ENSP00000288221	ERC2	10.477
9606	ENSP00000288221	ERC2	10.477
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000013807	ERCC1	968.319
9606	ENSP00000375809	ERCC2	29.413
9606	ENSP00000375809	ERCC2	29.413
9606	ENSP00000375809	ERCC2	29.413
9606	ENSP00000375809	ERCC2	29.413
9606	ENSP00000375809	ERCC2	29.413
9606	ENSP00000375809	ERCC2	29.413
9606	ENSP00000285398	ERCC3	34.422
9606	ENSP00000285398	ERCC3	34.422
9606	ENSP00000310520	ERCC4	19.988
9606	ENSP00000310520	ERCC4	19.988
9606	ENSP00000310520	ERCC4	19.988
9606	ENSP00000347978	ERCC5	37.679
9606	ENSP00000347978	ERCC5	37.679
9606	ENSP00000387966	ERCC6	16.738
9606	ENSP00000387966	ERCC6	16.738
9606	ENSP00000288985	ERCC6L2	2.911
9606	ENSP00000288985	ERCC6L2	2.911
9606	ENSP00000288985	ERCC6L2	2.911
9606	ENSP00000288985	ERCC6L2	2.911
9606	ENSP00000288985	ERCC6L2	2.911
9606	ENSP00000334675	ERCC6L	23.078
9606	ENSP00000334675	ERCC6L	23.078
9606	ENSP00000265038	ERCC8	11.977
9606	ENSP00000265038	ERCC8	11.977
9606	ENSP00000265038	ERCC8	11.977
9606	ENSP00000244869	EREG	52.397
9606	ENSP00000222329	ERF	37.255
9606	ENSP00000222329	ERF	37.255
9606	ENSP00000442304	ERFE	3.251
9606	ENSP00000442304	ERFE	3.251
9606	ENSP00000442304	ERFE	3.251
9606	ENSP00000256319	ERG28	84.027
9606	ENSP00000381891	ERG	7.674
9606	ENSP00000381891	ERG	7.674
9606	ENSP00000381891	ERG	7.674
9606	ENSP00000381891	ERG	7.674
9606	ENSP00000377374	ERGIC1	181.403
9606	ENSP00000377374	ERGIC1	181.403
9606	ENSP00000377374	ERGIC1	181.403
9606	ENSP00000377374	ERGIC1	181.403
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000353270	ERGIC2	35.086
9606	ENSP00000349970	ERGIC3	50.081
9606	ENSP00000349970	ERGIC3	50.081
9606	ENSP00000349970	ERGIC3	50.081
9606	ENSP00000349970	ERGIC3	50.081
9606	ENSP00000349970	ERGIC3	50.081
9606	ENSP00000451080	ERH	405.275
9606	ENSP00000451080	ERH	405.275
9606	ENSP00000250263	ERI1	40.169
9606	ENSP00000250263	ERI1	40.169
9606	ENSP00000250263	ERI1	40.169
9606	ENSP00000350651	ERI2	12.127
9606	ENSP00000350651	ERI2	12.127
9606	ENSP00000361331	ERI3	40.833
9606	ENSP00000361331	ERI3	40.833
